"","coords.x1","coords.x2"
"1",-118.779712232774,37.2302045617559
"2",-118.77657923485,37.228304827293
"3",-118.754404132866,37.1682485260676
"4",-118.689293212985,37.1984693679985
"5",-118.6980713834,37.1955047230807
"6",-118.690809342208,37.1866315983276
"7",-118.677826980798,37.1859058828522
"8",-118.695019403181,37.1678422336664
"9",-118.741481045787,37.165573055455
"10",-118.745577954015,37.1566529395944
"11",-118.723176895142,37.1495540766475
"12",-118.715777310417,37.1469755530347
"13",-118.724721618081,37.140230090048
"14",-118.694170772871,37.1489989397655
"15",-118.676146470549,37.1572679613957
"16",-118.678742835055,37.1432968820739
"17",-118.726567700689,37.1248628975784
"18",-118.663692187662,37.1192456398164
"19",-118.733623215343,37.1183605920217
"20",-118.735870798336,37.1088458920521
"21",-118.737016890278,37.1018709652285
"22",-118.738492406301,37.0945486923322
"23",-118.633213598613,37.0888892303292
"24",-118.634729103683,37.0793052423689
"25",-118.623905732331,37.0897832114572
"26",-118.564428050004,37.0703929572315
"27",-118.560177042113,37.0715305691647
"28",-118.506859721389,37.010675845865
"29",-118.516482301705,37.0051000660862
"30",-118.471302733198,37.0214155651978
"31",-118.491818549671,36.9846544023754
"32",-118.488426713898,36.9818396724122
"33",-118.482908413513,36.9661168701251
"34",-118.440009524542,36.8317357284505
"35",-118.433055926286,36.8003972778706
"36",-118.543675902091,36.9526420991796
"37",-118.452422620701,37.0523664374317
"38",-118.486090349913,37.0003468249166
"39",-118.54620981546,36.5606955305902
"40",-118.486463431595,36.3637258472922
"41",-118.872960858974,37.4455739575862
"42",-118.797854442241,37.3153359449709
"43",-118.839355528435,37.3670615631608
"44",-118.8194761823,37.271834232656
"45",-118.836435804128,37.3816172806236
"46",-118.814937895772,37.2603675255801
"47",-118.858598451174,37.3973133243697
"48",-118.858227992789,37.391460976503
"49",-118.812219595376,37.3097091075139
"50",-118.811456642282,37.3080083692452
"51",-118.810855949926,37.3064853968578
"52",-118.821753543572,37.3162321013761
"53",-118.816783579917,37.2564636987996
"54",-118.793160862744,37.2397896241197
"55",-118.796388469106,37.2413630073602
"56",-118.797540500791,37.242877706873
"57",-118.754210067211,37.2775964668152
"58",-118.705731369158,37.2739789332955
"59",-118.738944537727,37.2920621165328
"60",-118.692130143235,37.2739939239362
"61",-118.719188213684,37.3137113346851
"62",-118.712836473807,37.3112798628609
"63",-118.72022629143,37.2408718926321
"64",-118.716050359879,37.2416535359398
"65",-118.721452792761,37.2957427823466
"66",-118.706489360879,37.3080368177699
"67",-118.734672207635,37.2804080768859
"68",-118.720408670739,37.2677278231263
"69",-118.729622498903,37.2923790047177
"70",-118.775045237681,37.4359099189626
"71",-118.740606563115,37.2819432590663
"72",-118.709876476705,37.3066359810239
"73",-118.796612761946,37.4577549206715
"74",-118.804189631683,37.4616049765449
"75",-118.805236976295,37.4651939959122
"76",-118.783935538493,37.470925135909
"77",-118.782332843368,37.4691468151462
"78",-118.783134701527,37.4662506912198
"79",-118.735050609506,37.2860806487841
"80",-118.719624686261,37.286305823483
"81",-118.714057018004,37.2268109926358
"82",-118.713168562672,37.2726998280229
"83",-118.77871777722,37.4564034362003
"84",-118.755809126162,37.4069061367163
"85",-118.738464747321,37.3481289831715
"86",-118.754098722698,37.4149528230157
"87",-118.708640669674,37.4099407152905
"88",-118.757804448979,37.3472122161144
"89",-118.761513652007,37.3479681754377
"90",-118.752994123243,37.3995575068296
"91",-118.764032124315,37.3798357318237
"92",-118.706883686459,37.4460169887837
"93",-118.699409290926,37.438914558175
"94",-118.741986207334,37.434959870537
"95",-118.74254246862,37.4311663474369
"96",-118.667184681001,37.2300940498527
"97",-118.736054024198,37.3762842597845
"98",-118.718155376837,37.4332358522602
"99",-118.687788082142,37.3224553409298
"100",-118.756051515207,37.3921217081968
"101",-118.757106645949,37.3918356484339
"102",-118.758440047932,37.3899231527732
"103",-118.747966369432,37.33383884636
"104",-118.743774026085,37.3336303434474
"105",-118.630757782206,37.2171718514425
"106",-118.744389795124,37.4547522469581
"107",-118.75448069756,37.4187324779921
"108",-118.72691454525,37.3835381881871
"109",-118.748901640758,37.4256648034423
"110",-118.748406570109,37.4233288334692
"111",-118.749924232634,37.4186197782784
"112",-118.751341225461,37.4183284084964
"113",-118.751966196844,37.4175080044932
"114",-118.743371983481,37.3396748480203
"115",-118.659451478881,37.3178991310621
"116",-118.666057072026,37.3165444777198
"117",-118.712810184264,37.4426866572514
"118",-118.650905312486,37.2103131204754
"119",-118.642638525989,37.2172780331012
"120",-118.753877555859,37.4083768446868
"121",-118.655333507784,37.231432030581
"122",-118.759100104793,37.4055954278174
"123",-118.750941502731,37.4157206533678
"124",-118.750705943933,37.4274406216885
"125",-118.75290081073,37.4217301039833
"126",-118.661203130403,37.2841660942471
"127",-118.732982319478,37.3856124602469
"128",-118.741141932816,37.3863037159017
"129",-118.744705685598,37.3885043586037
"130",-118.747372987283,37.4648924319375
"131",-118.728746514838,37.352146945775
"132",-118.734806151458,37.3436763069419
"133",-118.671503127374,37.2352607252278
"134",-118.770462810292,37.4150693289603
"135",-118.704959719,37.4444224805628
"136",-118.744359273659,37.4383496757129
"137",-118.669709169872,37.2086073953141
"138",-118.709372662111,37.4118228073486
"139",-118.764383635946,37.3900148480251
"140",-118.765234133693,37.3877489755479
"141",-118.765836689397,37.3908042951666
"142",-118.767398504718,37.3885277805525
"143",-118.66260127493,37.2056429502123
"144",-118.644394069892,37.2192365476163
"145",-118.649911871576,37.220061101936
"146",-118.656525502088,37.2199687650097
"147",-118.843639369842,37.5196670220059
"148",-118.879927633168,37.5291886605084
"149",-118.861711652782,37.5452489725144
"150",-118.898535858442,37.5400661665182
"151",-118.867898251315,37.5182943692423
"152",-118.891935865503,37.5552227008806
"153",-118.798378877857,37.5300084201664
"154",-118.824863308322,37.4934620709723
"155",-118.815570692489,37.5072141442361
"156",-118.759565510683,37.5012124057429
"157",-118.758158514361,37.4904182847665
"158",-118.756913413879,37.483136625132
"159",-118.764766554862,37.4813972871893
"160",-118.763134540051,37.4740313422751
"161",-118.840512042231,37.4886228745276
"162",-118.874179917498,37.5459529031513
"163",-118.825254440982,37.5025586257837
"164",-118.809783519262,37.4994621168998
"165",-118.87545520097,37.5254745990779
"166",-118.769210181068,37.4319417417499
"167",-118.690158416281,37.2397727706812
"168",-118.712116425,37.300925467719
"169",-118.726824470281,37.2578102989334
"170",-118.774430657704,37.4405155870178
"171",-118.663271717851,37.2192432816151
"172",-118.668150234421,37.2176424346631
"173",-118.669771913118,37.218611014888
"174",-118.697852482684,37.3424100092073
"175",-118.626379085937,37.2205669231079
"176",-118.797810869754,37.2992938714626
"177",-118.721973164485,37.2467950493963
"178",-118.725919522102,37.2418705837392
"179",-118.724753637859,37.2421579641627
"180",-118.720553097336,37.2438414212259
"181",-118.71993836283,37.2445713910213
"182",-118.717815530009,37.2434305288997
"183",-118.715763410502,37.2429195107623
"184",-118.724542333901,37.236843395023
"185",-118.707066538188,37.2407018626021
"186",-118.705725455252,37.2407211927338
"187",-118.704668837778,37.2423587490895
"188",-118.699959177366,37.2419758224399
"189",-118.699162781819,37.243158944344
"190",-118.69950465082,37.2443257253969
"191",-118.69668997535,37.2449970089092
"192",-118.68125995977,37.2390883030829
"193",-118.679139839543,37.2380368298033
"194",-118.678356258626,37.2377775501425
"195",-118.666435404123,37.2349716421072
"196",-118.663793884031,37.2342877492509
"197",-118.661739766065,37.2331449013947
"198",-118.659678976521,37.2327231548014
"199",-118.654632677357,37.2199952296335
"200",-118.653488469981,37.2212730435502
"201",-118.66224645142,37.2192576785309
"202",-118.639610663405,37.2184916991524
"203",-118.646127779661,37.2113710675031
"204",-118.639925404371,37.2106459417275
"205",-118.739119408316,37.330995029509
"206",-118.733522585732,37.3335106491746
"207",-118.65844635701,37.2844751503092
"208",-118.759044274658,37.3480950583818
"209",-118.759322412261,37.346468622818
"210",-118.756441827352,37.3468719505533
"211",-118.752971804657,37.3462024135706
"212",-118.764065353425,37.3417113326599
"213",-118.760395264582,37.3406844842212
"214",-118.759380673375,37.3388068980097
"215",-118.713643536511,37.460880188819
"216",-118.710825158807,37.4577666005779
"217",-118.709772048982,37.4567003245365
"218",-118.696239430241,37.4477024358015
"219",-118.70401687765,37.4427236677451
"220",-118.707751898052,37.4439315231115
"221",-118.741638418282,37.4360465171957
"222",-118.701716048737,37.4344651296547
"223",-118.746454845739,37.4293060573734
"224",-118.746946482807,37.4285777769306
"225",-118.747908020204,37.4154951743743
"226",-118.731152532185,37.3826650599518
"227",-118.727643827165,37.380373067262
"228",-118.835768770355,37.4912201894663
"229",-118.834880766173,37.4937574806693
"230",-118.831830842563,37.4962381942487
"231",-118.831241959651,37.4975991973495
"232",-118.765536746072,37.4833685432824
"233",-118.754409118204,37.4838948561515
"234",-118.755043272849,37.4108830936015
"235",-118.753606799139,37.4030633724241
"236",-118.751505702128,37.4021031277559
"237",-118.755356684359,37.3942950779979
"238",-118.754407882593,37.3918757312791
"239",-118.75988242247,37.3849446976388
"240",-118.756432406616,37.3847256235003
"241",-118.763149908754,37.3821921980027
"242",-118.760785399655,37.3810557841108
"243",-118.863822274129,37.5481897434163
"244",-118.840592677456,37.5402628518041
"245",-118.829169257975,37.5155661100354
"246",-118.808740547668,37.5068683366584
"247",-118.77788224556,37.2909427046058
"248",-118.801661020477,37.4650683370548
"249",-118.761629918641,37.4441319251923
"250",-118.776871903434,37.4400282702884
"251",-118.718397109043,37.2561303554515
"252",-118.719540689674,37.2558433597498
"253",-118.719511954858,37.2605305071727
"254",-118.735559097659,37.2669658517182
"255",-118.739358607667,37.2644765899589
"256",-118.711788403692,37.2784880722954
"257",-118.719161361628,37.2738747365958
"258",-118.713101227874,37.2811729516175
"259",-118.728488087984,37.2797775323515
"260",-118.743636806363,37.2856840570091
"261",-118.741098790703,37.2861720710359
"262",-118.716660994879,37.2884218228257
"263",-118.717309886933,37.2896742137569
"264",-118.72483124345,37.2989382191892
"265",-118.721442784792,37.3022322038371
"266",-118.717222302503,37.318066062269
"267",-118.718132994377,37.3184133535631
"268",-118.719187261649,37.318127651147
"269",-118.736143293398,37.3164379651308
"270",-118.73686550884,37.3174187760647
"271",-118.735585441313,37.2848110019184
"272",-118.804357266673,37.4634049263821
"273",-118.735522072442,37.2663354909419
"274",-118.741478817047,37.2639947675677
"275",-118.741464572286,37.2643554933954
"276",-118.718623253846,37.2745134565808
"277",-118.756616888828,37.3916626728358
"278",-118.808138563087,37.5072380551999
"279",-118.722944050023,37.2641759000555
"280",-118.767101601945,37.4965034801052
"281",-118.66112781953,37.3171545699424
"282",-119.786701162483,37.9808969866532
"283",-119.561797518445,37.9415009614448
"284",-119.419260159156,37.9993065788171
"285",-119.796488870646,38.0613964066009
"286",-119.71283466028,38.0485813642609
"287",-119.666524868084,37.9862979094817
"288",-119.75099497468,38.0939166338691
"289",-119.808831030446,38.0893938267306
"290",-119.632679122792,38.0601364431036
"291",-119.678853936797,38.043504404329
"292",-119.671777607827,37.8934597454996
"293",-119.719015978502,38.01609116885
"294",-119.745538677495,37.9671787690889
"295",-119.284920411208,37.9048539982937
"296",-119.371733592969,38.0548817316989
"297",-119.423755889322,37.934875611284
"298",-119.667375110111,38.0119585919114
"299",-119.718550605201,38.0136691269528
"300",-119.510183028024,37.888548749758
"301",-119.543564549094,38.0563330878509
"302",-119.683817398144,38.043391116759
"303",-119.587580564303,38.026718056142
"304",-119.743193249267,38.0715734522108
"305",-119.547400996007,38.0864355933483
"306",-119.322430187877,37.6677513164491
"307",-119.539176769743,37.8865749053442
"308",-119.791056239726,38.0344949268424
"309",-119.313649597502,37.6682844325024
"310",-119.67202566545,38.0393348919313
"311",-119.700230015813,38.0140915565712
"312",-119.505265081883,38.0029113397856
"313",-119.509657771163,37.9085641882977
"314",-119.593399959599,38.0521798569433
"315",-119.530220682407,37.9012753925234
"316",-119.339515016431,37.9373024860144
"317",-119.488789970199,38.0221840680889
"318",-119.308781013484,37.7685874890348
"319",-119.319809478373,37.6891601926371
"320",-119.526052585523,38.135554081336
"321",-119.618592946043,38.0115239724096
"322",-119.275829802911,37.7646329481498
"323",-119.631848821246,38.0204186098071
"324",-119.21121699235,37.8350721209637
"325",-119.692930080174,38.012547092916
"326",-119.586377157621,38.170372528492
"327",-119.425412089044,37.6796450870853
"328",-119.319833822413,37.9482354236219
"329",-119.652221521999,38.0348278753556
"330",-119.536674647224,37.841484214624
"331",-119.500774551483,37.8635184373812
"332",-119.344680074862,37.7493148966886
"333",-119.286821278587,37.7665828107309
"334",-119.449555150696,37.8088171319163
"335",-119.511599142476,37.8505824340058
"336",-119.523605203609,37.6316265191442
"337",-119.322050421455,37.658476926753
"338",-119.688329639883,38.0452702394961
"339",-119.34930337909,38.0626312911298
"340",-119.409100017031,37.9936581404084
"341",-119.496630569337,37.9685836019024
"342",-119.645757867566,37.9878484811813
"343",-119.79469143714,38.006656905312
"344",-119.713406299423,38.0146890728913
"345",-119.53242596137,37.8879819409473
"346",-119.511719652974,38.0471965981886
"347",-119.451086635448,38.0307258782487
"348",-119.521352264705,37.8929955728833
"349",-119.522847712141,37.9098138750191
"350",-119.504458845727,37.9872497232718
"351",-119.528102038106,37.8951935437921
